vert,edge,prob
100,25,0.0915716310108925
100,9,0.11289569963332857
100,8,0.0005515103890657569
100,5,0.0021578953411860446
100,71,0.4706344087224914
100,3,0.200000024544158
100,20,0.002249076698107144
100,7,0.21991371341873867
100,2,0.22307216456403267
100,7,0.8838145539565682
100,20,0.20473329655428407
100,2,0.01219314052563547
100,3,0.2680654181677009
100,107,0.6447713096888293
100,3,0.01864137936877608
100,53,0.9877896153812615
100,2,0.3611865012009099
100,12,0.3018307749633452
100,96,0.2678170665416828
100,41,0.7465295630144926
100,6,0.9422469587271117
100,104,0.46558124862539874
100,6,0.004742308868896594
100,4,0.00018332669151166492
100,7,0.06425388606549487
100,34,0.01028127276922064
100,5,0.034726273372072014
100,70,0.9202001923944391
100,3,0.3746676218456674
100,2,0.34621877100198084
100,7,0.22837484581870537
100,3,0.516504379629686
100,5,0.0407426201538319
100,15,0.12828802009510687
100,92,0.9938528107894385
100,16,0.23246925055243461
100,1,0.2590189049703746
100,4,0.4235262230988154
100,93,0.0704474092351185
100,2,0.6002919652459716
100,5,0.05045183543161902
100,76,0.04197925387021506
100,8,0.01487270050690137
100,13,0.0072988029108220775
100,17,0.9119243931784733
100,4,0.5551423434340861
100,15,0.011198849670878697
100,3,0.019560739981104303
100,26,0.5915449944761735
100,6,0.5353277446225891
100,116,0.1660707421004899
100,80,0.9769393113596145
100,18,0.021245349292133953
100,2,0.24481659843073023
100,96,0.9277675877750784
100,3,0.02990762016963
100,7,0.24795296017924795
100,16,0.9046435561266924
100,20,0.5027713968177665
100,1,0.17169348050773947
100,40,0.055601963851116265
100,3,0.010314865761612557
100,40,0.7820088905484137
100,10,0.011261939085926986
100,2,0.7272803075696676
100,12,0.8907821056873754
100,79,0.18136816144542633
100,2,0.17865883790117487
100,115,0.04639075620321076
100,36,0.9294860299738846
100,43,0.233868766107725
100,2,0.9317359684804929
100,21,0.5572567103559273
100,4,0.04204563784279225
100,12,0.35171836724753736
100,97,0.7127797839979981
100,73,0.2215638134064869
100,1,0.9658737989027573
100,71,0.020421237701534034
100,60,0.7107710227002786
100,102,0.7844322717069149
100,6,0.02169604629284494
100,15,0.15052703471003837
100,1,0.9426957368851114
100,1,0.41579353372393324
100,2,0.18548051639937801
100,42,0.7019283772271335
100,5,0.12554529713362328
100,1,0.2073476179285606
100,7,0.09552736661670236
100,63,0.02320419892963077
100,9,0.00015266802201729934
100,98,0.88904666492297
100,64,0.6173694017524334
100,33,0.0035941734617682686
100,8,0.03509148613095625
100,49,0.17815486127064728
100,40,0.031076959177320562
100,83,0.2731612633296667
100,63,0.4280607048225902
100,14,0.0005321167760593548
100,104,0.2549840027663983
100,7,0.4081737329279782
100,4,0.17878012617994865
100,5,0.2765656283276021
100,11,0.030759521408569857
100,6,0.00015751989622936335
100,51,0.468810492598037
100,16,0.05429025031961088
100,89,0.4933905242958626
100,52,0.3251604402138282
100,55,0.9338043504494069
100,71,0.6728297960612097
100,1,0.30028821523996296
100,3,0.13897542729126133
100,5,0.2127937612961721
100,8,0.047927020514603846
100,44,0.028293412387434436
100,22,0.18503141905856835
100,2,0.02337450553546916
100,50,0.025441592846210614
100,79,0.8697729931108102
100,76,0.6369314172367071
100,75,0.7029246012410981
100,27,0.17856406660308588
100,4,0.01600811036162597
100,21,0.24555632125819582
100,10,0.3362551787235185
100,86,0.7485463634409817
100,65,0.4992142930578003
100,1,0.2355626786425521
100,101,0.670898629269177
100,38,0.2217948228799519
100,2,0.10254678351862634
100,98,0.1930385865979194
100,2,0.7996940319440334
100,40,0.04991148337139961
100,3,0.25924888068972596
100,50,0.33719282157375474
100,4,0.03092383209266647
100,152,0.8929092161755985
100,1,0.9673846233752361
100,25,0.9873717006903243
100,5,0.09760361743044943
100,8,0.07508210232098644
100,65,0.9228024925594327
100,57,0.3536711132565242
100,20,0.12540055189595
100,5,0.39125910914205553
100,68,0.7062887073373161
100,67,0.0784669404263657
100,75,0.775657400326406
100,74,0.7372370816323929
100,100,0.9603527357443925
100,10,0.24158207992898562
100,69,0.38826872941086843
100,4,0.2136875275437473
100,30,0.659590395779579
100,2,0.0164937801632683
100,20,0.48433780055342257
100,3,0.013763645005753444
100,130,0.021887841164568322
100,5,0.014389627865184274
100,95,0.4986996088934358
100,1,0.1516649971111712
100,43,0.3125586124661086
100,45,0.4560652418351262
100,104,0.9804605910582493
100,2,0.6474093155565341
100,3,0.2844433721873638
100,86,0.01356366629122674
100,2,0.12449871184183536
100,26,0.028693209107922946
100,99,0.5435762859069548
100,71,0.05976011633420941
100,6,0.057975400494503115
100,17,0.09834406644724081
100,4,0.1766233365501314
100,16,0.3442242130062987
100,59,0.8520432960774437
100,3,0.02067856875497165
100,1,0.7381816312552651
100,2,0.04402424568694485
100,4,0.3155967003227106
100,105,0.864185588932205
100,12,0.08921399076629366
100,52,0.4047126184440999
100,64,0.27059309138235454
100,18,0.05314727700817401
100,2,0.2880962635548253
100,6,0.41794670015857815
100,12,0.000511102208952785
100,12,0.11872325840192965
100,1,0.4251359834522588
100,2,0.03184822441592117
100,75,0.08506344869205107
100,3,0.03681530926212062
100,8,0.33075058862394013
100,62,0.9525771637485634
100,42,0.19370006780953763
100,17,0.40926108294694985
100,3,0.15655610843362378
100,88,0.4722401834652369
100,17,0.00234437676728827
100,22,0.11457254543277351
100,17,0.0069765212557525436
100,63,0.4581591333335048
100,14,0.0320908866628572
100,93,0.9768295728513119
100,48,0.23162872816068514
100,79,0.672651083354634
100,5,0.05732370813998566
100,12,0.1952416449877058
100,2,0.21211804813762525
100,2,0.3810825052464222
100,5,0.3806383434975191
100,2,0.06254191755701544
100,2,0.4520115570059513
100,97,0.9264542103058109
100,1,0.7185858249540114
100,11,0.09971893068576687
100,3,0.39532447901660484
100,108,0.9931533904941368
100,2,0.071058756691325
100,12,0.086609781237032
100,33,0.0983962768426514
100,18,0.20520281488433711
100,61,0.10179779858484217
100,4,0.0894210161581026
100,2,0.046055640111142604
100,7,0.029856783713426482
100,64,0.08818035407274427
100,108,0.7173317023574358
100,5,0.03307240362968611
100,14,0.10307537619435958
100,109,0.006623769187730666
100,28,0.7931808210218926
100,62,0.5225226105504621
100,2,0.0041839292227439095
100,14,0.015405817095155094
100,9,0.3420711932608399
100,32,0.09444092572653151
100,21,0.3063140685951202
100,9,0.008197977844171866
100,5,0.22479273805880973
100,20,0.0003170399692853376
100,82,0.33558835748835913
100,79,0.10273730588597174
100,21,0.09004232497833331
100,21,0.01857521137727236
100,68,0.6173878177462522
100,89,0.35127016260596033
100,82,0.9818369333436845
100,22,0.03987112443518981
100,4,0.38597008811855404
100,89,0.5480758751949422
100,6,0.027877249011266203
100,16,0.0025247102734038407
100,7,0.10761678398723107
100,79,0.8078524514530475
100,6,0.03224326611551054
100,43,0.029304476264036428
100,11,0.21169741922748442
100,37,0.005010206634471048
100,9,0.04015297399179074
100,65,0.8971735597855497
100,8,0.07169808524350418
100,56,0.03843766913043156
100,78,0.31800586405604125
100,8,0.001313431342973237
100,93,0.468193415906617
100,2,0.3063814236544874
100,78,0.1556170437812724
100,8,0.19760769127528277
100,35,0.06007366505420275
100,59,0.0687004124347197
100,46,0.07476991975380509
100,29,0.06101948202042973
100,98,0.26829209114903885
100,111,0.5034071636810694
100,23,0.007718207448448422
100,44,0.3941818129127119
100,3,0.000810136456600552
100,5,0.028693183323125204
100,86,0.9758407684805717
100,48,0.04190826372488465
100,14,0.1029668139466815
100,2,0.4740992170323608
100,2,0.1218263334021622
100,36,0.14098312201231145
100,3,0.0036305100997201523
100,67,0.28373920788016926
100,4,0.3741372248023076
100,2,0.87746671613779
100,52,0.11094582326413582
100,39,0.2960392213515459
100,32,0.4072457492030157
100,2,0.09805074474440523
100,8,0.0015108809892000474
100,3,0.015417881260909372
100,68,0.6397712461488848
100,12,0.46682804036593195
100,29,0.14728996231161373
100,4,0.12087882340548761
100,96,0.31281203070400776
100,11,0.6782517544268664
100,23,0.03543944795077292
100,36,0.25665800057037136
100,10,0.07966976163595385
100,33,0.37531700452294825
100,44,0.9712403790422366
100,2,0.1220053026406358
100,24,0.010963741166918783
100,85,0.26638571488804774
100,63,0.8607659045887027
100,1,0.34603696109451054
100,65,0.23315638073372513
100,10,0.24501547976926208
100,9,0.3330249174553539
100,14,0.04686740225244024
100,5,0.008702600561981466
100,13,0.0037106524643775174
100,2,0.030308303066630793
100,8,0.0816992263154781
100,15,0.30384590139021117
100,73,0.6241262936203522
100,61,0.4270271816540009
100,8,0.09495830297407326
100,58,0.058595284695228345
100,93,0.1923162882582673
100,109,0.9928016377243425
100,14,0.06914592053046165
100,6,0.0745635613659631
100,20,0.0006345759724837308
100,17,0.04815174036417369
100,3,0.11095453467717586
100,2,0.49497720554136926
100,9,0.07327978649235867
100,17,0.27617666161997434
100,1,0.378076155567023
100,31,0.04349356813579708
100,26,0.02433138547549807
100,8,0.055331811322729685
100,55,0.3992155149446054
100,35,0.059825858495505924
100,8,0.2762554672325055
100,22,0.3552591992948977
100,2,0.03344815960001912
100,5,0.21715966513828833
100,5,0.19065802774177254
100,2,0.3051993894629136
100,60,0.20052835005531922
100,5,0.15286117389298803
100,12,0.18574677878799672
100,35,0.017805018393508565
100,2,0.06999509492358513
100,35,0.7991299804231335
100,40,0.21951224181266837
100,6,0.06520799523886911
100,2,0.15355352684396584
100,23,0.19693279914171857
100,63,0.8429260562407569
100,16,0.009946323983525573
100,1,0.8485352651459486
100,61,0.10505522564362513
100,2,0.5913253328660142
100,2,0.29065770978882877
100,2,0.2156447869297815
100,2,0.019841030253272662
100,8,0.012153639889825207
100,1,0.08985374551882663
100,6,0.6564776725147342
100,78,0.542796208390353
100,17,0.02750259614862116
100,101,0.8081338538496611
100,5,0.3667162611706317
100,87,0.7615982986185873
100,103,0.1802494744475761
100,53,0.5100103795795545
100,2,0.13150532808928495
100,3,0.4548804894973886
100,20,0.1562371359864182
100,2,0.1149791390287267
100,3,0.5826814931013541
100,33,0.7559208627312777
100,2,0.4087244317986509
100,8,0.3212633436984891
100,139,0.7127779645762787
100,32,0.00020887609981445898
100,2,0.27700004225540975
100,28,0.22227576868602583
100,31,0.0455205142105477
100,70,0.6851353619456125
100,2,0.04600845982131374
100,39,0.035431390088638715
100,3,0.0021219562783373336
100,3,0.04384070035894827
100,74,0.21896887590194114
100,4,0.16817221068786337
100,15,0.009961704795737769
100,2,0.7961946920578138
100,96,0.7639815722079348
100,2,0.5765174979998264
100,3,0.35633664160342327
100,39,0.10716686323913005
100,38,0.17923648007672022
100,3,0.07842399116080623
100,2,0.0572707598935156
100,83,0.7051289807446106
100,26,0.39346903912027886
100,98,0.9041011315708573
100,2,0.0782548118703571
100,3,0.5088856823622315
100,1,0.1663750309421087
100,19,0.34308235276946863
100,6,0.35055991150629695
100,14,0.08310406766398837
100,8,0.6921157446592696
100,85,0.03674204465515707
100,29,0.04371854092523286
100,1,0.595538028328482
100,1,0.8813571226059121
100,131,0.49934841655258433
100,2,0.04522416407251906
100,17,0.29885328961662116
100,2,0.18550544705153582
100,3,0.7624217176806743
100,23,0.20782099037722368
100,22,0.02897098618201077
100,9,0.30152879672293864
100,7,0.4560186443861596
100,6,0.29386685335869034
100,53,0.1227735120283584
100,79,0.4011251739610666
100,5,0.9245910161509795
100,31,0.002903708230431068
100,17,0.10708151107289465
100,23,0.28770880077517746
100,10,0.6889956957892875
100,3,0.008805360874246881
100,2,0.00017648404253467476
100,14,0.7199283701003679
100,2,0.07370290172002492
100,2,0.1887262726443466
100,37,0.3542515188480757
100,2,0.9687014640402389
100,86,0.9013085174223165
100,104,0.9757860244796348
100,80,0.10301716933120386
100,4,0.22718089269190678
100,3,0.04421979293976608
100,13,0.9443883892525002
100,16,0.021686311294725757
100,105,0.0006458021912434386
100,2,0.7492207485622742
100,48,0.15261931183774902
100,76,0.8187719319747759
100,98,0.25755045902063756
100,34,0.697080690987818
100,47,0.3563337144828497
100,34,0.42232051622503686
100,85,0.15324655125942588
100,2,0.1540266618825833
100,9,0.00017216944766806908
100,6,0.11571257444604077
100,77,0.8651121091901267
100,6,0.0098369483078099
100,7,0.5457097175427839
100,24,0.011980383014961293
100,109,0.8577351066312426
100,60,0.23863652131193458
100,9,0.00958613775599959
100,2,0.13465821192067184
100,20,0.01956520208174528
100,13,0.006395554842427376
100,24,0.3878954988196819
100,2,0.09804538515146377
100,16,0.09663195209629416
100,80,0.9589001212055486
100,98,0.06161807354631499
100,20,0.004520277564822095
100,21,0.054480250291282895
100,83,0.6358386139996768
100,121,0.9082149683121811
100,60,0.664724370098538
100,15,0.04193622610047021
100,21,0.22139109325308226
100,2,0.5931751393085252
100,137,0.31970143344570257
100,28,0.7751316064270972
100,2,0.6366360697415293
100,2,0.3358603969359304
100,9,0.05813945134210097
100,20,0.16626087240412324
100,2,0.08628792594687462
100,4,0.010891001631470387
100,2,0.4636763725990247
100,1,0.583683074312559
100,80,0.8844182424999782
100,97,0.019189132284286092
100,3,0.15320887113976278
100,5,0.06037023452183665
100,3,0.8144866721613726
100,13,0.23138744476670103
100,27,0.6540638993809759
100,85,0.9379099034415125
100,101,0.5577280060943768
100,81,0.19203695460339076
100,61,0.49975780914275447
100,2,0.33737993397130883
100,100,0.3797304088428678
100,3,0.0008928647330906925
100,56,0.9531203479703496
100,8,0.15518238537410234
100,30,0.5578961412043744
100,1,0.37629142118942405
100,21,0.24538795106061606
100,116,0.39519243333646004
100,46,0.0463518680004652
100,1,0.6994048097337487
100,6,0.5401225383333292
100,61,0.9192239215110343
100,53,0.20840826641981047
100,65,0.08951501362916459
100,5,0.08878640207071042
100,60,0.02361505191961122
100,21,0.67500116584798
100,80,0.316334301634817
100,3,0.02231667683643357
100,1,0.02670981864714639
100,3,0.05101995048314978
100,64,0.7108075184988274
100,12,0.3174264922895461
100,13,0.08728109339989465
100,1,0.9481958633104046
100,34,0.22155748683259624
100,95,0.48542936975784656
100,18,0.312326228071074
100,2,0.03652795691111166
100,16,0.042795413490905654
100,8,0.021395470920579585
100,7,0.006170175816184287
100,43,0.14854788629096893
100,3,0.021787513259559632
100,27,0.035350489857743805
100,10,0.02168985469624396
100,24,0.04324453656160887
100,1,0.0392796428558112
100,67,0.772960175752139
100,16,0.6089128425327933
100,5,0.1072008936079708
100,104,0.18603655890779403
100,111,0.0795400904077247
100,4,0.001203602719594854
100,100,0.38288847297033834
100,97,0.8110582299126189
100,2,0.11685277297135388
100,76,0.1764704157920962
100,61,0.320050751126139
100,3,0.0008469787496322434
100,55,0.49361039628596015
100,23,0.8255824919714299
100,5,0.24556638524615393
100,50,0.3172305589751052
100,4,0.09314333374077577
100,10,0.6231631106936935
100,83,0.03228338096526806
100,2,0.0627764288661159
100,3,0.13058822417423965
100,77,0.5179066251353062
100,12,0.020409272613638008
100,17,0.019874373069816653
100,22,0.017700116315383818
100,6,0.30590622592417405
100,31,0.069939912046738
100,117,0.7964254208068025
100,21,0.17987299946881186
100,3,0.13351033483302854
100,4,0.5620474546676488
100,19,0.02587610566287979
100,3,0.018575020797949593
100,11,0.13607520016580954
100,16,0.4891267294623245
100,75,0.0806391720727695
100,10,0.057774291252171484
100,2,0.10785752653065539
100,3,0.06976758479430534
100,74,0.9922275629459126
100,65,0.28297364813802106
100,42,0.010109348875215307
100,8,0.020788693645855116
100,4,0.4704383486086381
100,67,0.04699863778316604
100,66,0.9071936384406933
100,20,0.02620142391301794
100,2,0.022509901060989268
100,64,0.1913929374266654
100,17,0.6621934992255704
100,23,0.050449250070209284
100,67,0.6937716251070905
100,8,0.07747921794989987
100,91,0.5849776751413859
100,16,0.30438109554576953
100,28,0.23014669830513013
100,116,0.04958628438261692
100,39,0.12597183949846225
100,19,0.18972143842281008
100,86,0.8258844056170352
100,16,0.17609157824815136
100,3,0.5820937921325735
100,8,0.02011522812606137
100,6,0.0698717841590023
100,111,0.0019740472448689372
100,2,0.15932123598971437
100,35,0.11354916910125046
100,98,0.9587173913393712
100,16,0.005734901205203036
100,3,0.003649943103539388
100,2,0.4919756845761396
100,4,0.3897981010408249
100,2,0.19271526620189616
100,11,0.05768651031135674
100,27,0.3991855761536157
100,18,0.005974205476069749
100,17,0.09458992690102475
100,4,0.41577323881145645
100,86,0.1536405758880477
100,114,0.44240250808510284
100,62,0.024056965991435697
100,6,0.6984366220288288
100,1,0.7447000712596327
100,7,0.06494688064721055
100,28,0.1163698954548581
100,7,0.309971481916391
100,27,0.0005794891792986201
100,27,0.19368586960563372
100,92,0.21795377352962653
100,4,0.04555161630657911
100,7,0.05164268469699518
100,4,0.15689526279941968
100,4,0.030419691959138184
100,15,0.27559530390861364
100,4,0.19659987271271573
100,11,0.055074749016053026
100,23,0.2282277292871534
100,85,0.9898944545974505
100,73,0.7208001163346156
100,13,0.016178493042851905
100,2,0.04390486093399004
100,2,0.12214130294322889
100,16,0.000854212202079041
100,10,0.0011007846921772257
100,5,0.08001354555973439
100,42,0.7474794250731426
100,8,0.14673775377366605
100,3,0.06282004085250714
100,94,0.7936649984633679
100,19,0.870348002345798
100,41,0.09662229238363662
100,10,0.325412485839073
100,115,0.8953902181767143
100,9,0.01707441639887286
100,81,0.5184553945980047
100,48,0.49694821407745626
100,13,0.0020629828684500806
100,7,0.09094188348808496
100,3,0.2204472379036705
100,3,0.41274912934334607
100,11,0.2792200643389766
100,2,0.822349749910294
100,5,0.05736492618578948
100,7,0.12953068333034434
100,51,0.06365817794328255
100,83,0.6719177005620622
100,20,0.06856039121378998
100,3,0.0169042755915092
100,83,0.6814359060907271
100,46,0.45807532651578664
100,74,0.8080002362363792
100,2,0.1020983689074515
100,68,0.2793443457718643
100,32,0.11598470588253973
100,72,0.21939522952654156
100,3,0.42318783149322603
100,12,0.40466690684203144
100,18,0.3179713560619112
100,1,0.8030175361461578
100,9,0.04820439421696632
100,2,0.15813716746202378
100,2,0.21330967685424207
100,17,0.07952864456642195
100,2,0.02110646971956076
100,54,0.02482633324362915
100,42,0.3655802542665191
100,1,0.10455244094419702
100,73,0.908871863949882
100,42,0.2516127119437622
100,2,0.031328502404289416
100,2,0.05761048777833233
100,36,0.1372744892790897
100,35,0.01770858873907577
100,20,0.0032703092737600414
100,5,0.003781109470811561
100,10,0.2860128839538675
100,55,0.22606405575406807
100,49,0.05241473712739608
100,13,0.1461592155690039
100,2,0.16999040907487384
100,62,0.14379287370648786
100,32,0.06293431634336899
100,16,0.1021780625332196
100,25,0.8272046580994761
100,17,0.16545301857162065
100,75,0.6235662109297752
100,3,0.05294589044181974
100,38,0.16486344740539072
100,69,0.1285091713932318
100,49,0.356444300565138
100,17,0.0020162770703497923
100,6,0.028518561689956146
100,64,0.995219006030748
100,12,0.13313065703272187
100,16,0.033290907620365795
100,56,0.5895824518697939
100,2,0.2554277650250072
100,14,0.06139356681399022
100,9,0.0021788981895195514
100,68,0.010443010099252859
100,4,0.02724089558822118
100,2,0.06577146919133914
100,13,0.3300634323605258
100,28,0.7457551313733753
100,2,0.6178400972669632
100,74,0.19920502358045933
100,2,0.331814879163687
100,2,0.5330385949786667
100,44,0.3857160948949572
100,8,0.11513479851726083
100,3,0.017766366618831686
100,36,0.006444300312370088
100,3,0.0527918257861697
100,100,0.1442056718987086
100,4,0.03109599967929033
100,13,0.0013391384561139974
100,27,0.23458155774929323
100,37,0.07919180057347075
100,2,0.44978729658562266
100,2,0.02573303742865196
100,7,0.3526017276441291
100,3,0.027730372611842635
100,6,0.04738835723146084
100,79,0.5593247942679915
100,4,0.006659891437380661
100,18,0.08535038932340411
100,6,0.053389048180382925
100,41,0.07016291064476965
100,34,0.8257054465708906
100,80,0.8229491438880959
100,80,0.4618291444707424
100,72,0.575758990313213
100,16,0.06775066709093691
100,58,0.061175774275409656
100,3,0.22107301134904156
100,14,0.008342768507474285
100,7,0.1512587256317135
100,2,0.9148414086730041
100,33,0.05575952151337038
100,36,0.4581322053385606
100,3,0.00010408362434577434
100,43,0.6682253886267477
100,2,0.13804305103410341
100,15,0.030238281361836927
100,15,0.008549150844722742
100,47,0.21682262611427572
100,75,0.2814137396011951
100,20,0.7301866061840703
100,70,0.4806258849917574
100,70,0.514436064744234
100,24,0.358033868918344
100,3,0.23562192436091212
100,44,0.014450952615917556
100,62,0.8854072392537594
100,70,0.925210159516269
100,8,0.3858509218472743
100,7,0.42768525633502075
100,8,0.036958190299356874
100,15,0.3242436499220256
100,28,0.4321598757399745
100,5,0.0821281262082747
100,8,0.04667860342734942
100,20,0.09064750810431343
100,109,0.550266111786394
100,34,0.02427043274149876
100,94,0.9283996553647578
100,2,0.007941842951315503
100,4,0.03476139112689247
100,10,0.016600481831339997
100,64,0.8572257961457674
100,20,0.02800282677556276
100,7,0.10199310641691628
100,26,0.049902461191137615
100,55,0.6691382313840322
100,7,0.0018900810851479877
100,58,0.6771674223252568
100,16,0.23551071155713443
100,90,0.11104907854493373
100,73,0.8573605223899474
100,7,0.1142525888568392
100,44,0.19897660951392104
100,4,0.04264390336599866
100,16,0.1718184169647492
100,11,0.4769617218259806
100,18,0.027614162073885895
100,17,0.2735589784808663
100,41,0.08094427396492332
100,26,0.12959421153324102
100,88,0.6296256310922005
100,4,0.05334324817313829
100,10,0.26210194839777956
100,100,0.12054601052187275
100,16,6.673543705382201e-05
100,2,0.15071547370799787
100,29,0.0033635956649687992
100,12,0.1824464930225893
100,54,0.6769156197457219
100,15,0.17935556027974653
100,52,0.15062239623265605
100,94,0.3382182764660717
100,24,0.008090105018816796
100,86,0.6150854689391361
100,99,0.724514824537352
100,92,0.7300356014813854
100,3,0.14844907725455303
100,5,0.12052918291943171
100,2,0.7992510239760883
100,83,0.5076395171971702
100,25,0.5554528869831251
100,2,0.2962917811196566
100,6,0.011964755278380035
100,23,0.0064486071242759735
100,11,0.545485188613701
100,31,0.7514492046976369
100,51,0.8322018501153408
100,54,0.4044857196436721
100,89,0.4110544921193471
100,6,0.016375686426864156
100,8,0.5031548833766575
100,24,0.34064493867838186
100,4,0.014550168631206506
100,68,0.5971142453555012
100,32,0.0924892824471274
100,95,0.9949441235288652
100,4,0.23871421738240306
100,1,0.43307173699200596
100,31,0.31261207495480237
100,50,0.47382238226092865
100,63,0.13646210208829102
100,98,0.10914329526782474
100,6,0.3449822919876957
100,4,0.39053246556150367
100,21,0.21917236445336363
100,7,0.20350335885230608
100,6,0.0061636645492026965
100,52,0.00021031691604445069
100,3,0.21508650016708353
100,2,0.999462423895246
100,2,0.49054124124883125
100,15,0.2908450164941533
100,11,0.0358503870639344
100,22,0.004508999952300918
100,13,0.1471082844899
100,25,0.3656943468122753
100,63,0.4491379464241685
100,35,0.012766780286883272
100,4,0.2458868100085374
100,4,0.3070532594728579
100,97,0.5931732735998574
100,29,0.19209118497203737
100,8,0.7458930092522179
100,3,0.043112489411119004
100,1,0.05441325795490315
100,9,0.0859620145982316
100,4,0.0013952499895788506
100,74,0.3482805020749684
100,92,0.6876297678630776
100,115,0.616534166222449
100,69,0.6509876708928569
100,9,0.05557018661704638
100,7,0.009958889836716
100,3,0.009827459600276867
100,2,0.357278190450922
100,106,0.6052113573755954
100,38,0.08166776544394672
100,65,0.17724324683539505
100,23,0.1786393975380769
100,17,0.2998449504517159
100,32,0.04481059323555292
100,20,0.20795372830155423
100,5,0.29351374136422514
100,65,0.9201065810473424
100,5,0.006367681728012942
100,52,0.07639116853584882
100,8,0.007410840106905847
100,24,0.2044252796295346
100,1,0.4115227998718356
100,88,0.018938621504568487
100,19,0.0214851363929196
100,14,0.09534065230164557
100,19,0.14028540538460688
100,62,0.32356615295427393
100,2,0.041665660041835806
100,3,0.09248544503657607
100,43,0.3206987680467601
100,10,0.1815187433644878
100,83,0.9599314071420811
100,30,0.6937598759825634
100,5,0.017410721676954233
100,71,0.14330687151449828
100,10,0.22922397053011545
100,23,0.32894594620957185
100,88,0.35504591756923753
100,4,0.4798614463953238
100,44,0.2202011290229824
100,64,0.9086396654293686
100,2,0.33277096983258114
100,95,0.0533924043184556
100,77,0.3935791588649813
100,5,0.06064070147294254
100,14,0.372351254594003
100,9,0.055843498128762326
100,23,0.33093086150390405
100,123,0.898068012411279
100,10,0.30266660585337
100,7,0.5011924077500134
100,82,0.5477389865044897
100,2,0.01872756188982272
100,4,0.03170502411886922
100,59,0.08164478333149572
100,58,0.8680967316185487
100,10,0.08204696995779004
100,3,0.03421077979805598
100,66,0.4390862758292582
100,53,0.07634901831544094
100,80,0.13146847299719255
100,8,0.16602923767173294
100,20,0.00040438250710550516
100,6,0.624445878483206
100,5,0.43531416613860396
100,12,0.01570086497020262
100,45,0.08226514851723554
100,3,0.38417321210459643
100,64,0.9479734701798379
100,62,0.5858609504067197
100,3,0.1344689355199259
100,10,0.2309573249203315
100,51,0.44345807289716643
100,30,0.7598702140803553
100,34,0.024006379305285597
100,71,0.03605912849772108
100,73,0.23897801552527298
100,62,0.4941722010253281
100,18,0.20644793512314352
100,25,0.39115835096115503
100,43,0.4214265096644412
100,12,0.43427639194303946
100,15,0.004951918688804735
100,87,0.9908041693741462
100,16,0.2239254863299306
100,81,0.16427872478179517
100,2,0.005548551228014897
100,4,0.4324541533024947
100,28,0.29355311143601315
100,2,0.31342924395781235
100,6,0.0770300484216262
100,1,0.48985437107071084
100,27,0.05193198932577636
100,25,0.7133371003490767
100,141,0.8458769786864071
100,4,0.09767012398335972
100,31,0.11962404268996119
100,7,0.0028638242179344076
100,10,0.2505842879497471
100,3,0.016952599128998602
100,3,0.01116058243175011
100,3,0.03730388050542588
100,69,0.6995667073285712
100,13,0.01706038701456014
100,10,0.009630936609932639
100,66,0.6664107232038716
100,13,0.02631230236012938
100,47,0.2955531379936931
100,17,0.02998085249620619
100,119,0.7573206801694895
100,44,0.0721001219422851
100,56,0.9266605180969798
100,63,0.04241632195279177
100,53,0.9364426175853043
100,18,0.0027333933380849773
100,6,0.03346872002843715
100,58,0.6004468584115423
100,18,0.23287757064968018
100,2,0.4871780586073524
100,1,0.6207007409003313
100,12,0.2875078685998078
100,4,0.07905876123985578
100,78,0.10915584152176538
100,18,0.597516510070419
100,2,0.24118610509220784
100,59,0.18755531557663807
100,16,0.015678875222950195
100,9,0.08437394041086321
100,35,0.7823517385507028
100,48,0.3642531478737805
100,67,0.15983777111489017
100,61,0.38580039521166587
100,82,0.254052096401455
100,58,0.15855291705502328
100,18,0.043709900467518104
100,101,0.9987449657165973
100,35,0.08243627155421263
100,28,0.008639819370111712
100,87,0.9037261847767699
100,16,0.10612799207066326
100,9,0.2132732954626151
100,13,0.0016793777479101601
100,54,0.6180159745911571
100,91,0.09819457890530225
100,80,0.9376168334605047
100,69,0.6617893102022283
100,2,0.06619365809063571
100,2,0.4230658997884942
100,40,0.032562438305065555
100,2,0.41216864783821405
100,3,0.21978717682528592
100,2,0.03602016905041627
100,3,0.2737222056510211
100,52,0.15860570492249015
100,61,0.38590021469196834
100,17,0.011453330313373589
100,27,0.038041756398941806
100,107,0.7712582164625699
100,8,0.005883121909535882
100,28,0.0012434994551521195
100,31,0.35506629013393454
100,15,0.04766851954561435
100,7,0.0005787102311628489
100,19,0.00928512967624362
100,19,0.002123801813794457
100,51,0.428712834888606
100,3,4.794314405065503e-05
100,71,0.7980552871794749
100,1,0.05810485753441241
100,18,0.011036815844385317
100,33,0.14064970425627388
100,67,0.26728496167573934
100,12,0.2458671876302242
100,15,0.22468534541910468
100,3,0.1539819657866166
100,79,0.5465434836516927
100,7,0.0015321518394152411
100,9,0.033070472587032884
100,2,0.3388395980498855
100,64,0.31384648744891896
100,13,0.023373671935683737
100,2,0.344463899314982
100,6,0.07168247260274763
100,61,0.15612112125536604
100,63,0.7999521149631359
100,4,0.30855553213616904
100,7,0.10498443624627729
100,98,0.7135398810338056
100,56,0.19287979566290125
100,64,0.016434882562059272
100,2,0.014197689412682957
100,99,0.2315665119337207
100,3,0.0016711678674699026
